example_path,merged_label,label,new_split,vis_source,inf_source,status,output_channels
1258,Plantation,Timber plantation,train,,,ok,10
1259,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1259,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1259,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1259,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1259,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1259,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1259,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1260,Plantation,Other large-scale plantations,train,,,ok,10
1260,Plantation,Other large-scale plantations,train,,,ok,10
1260,Plantation,Other large-scale plantations,train,,,ok,10
1260,Plantation,Other large-scale plantations,train,,,ok,10
1260,Plantation,Other large-scale plantations,train,,,ok,10
1260,Plantation,Other large-scale plantations,train,,,ok,10
1260,Plantation,Other large-scale plantations,train,,,ok,10
1261,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1261,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1261,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1261,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1261,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1261,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1261,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1262,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1262,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1262,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1262,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1262,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1262,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1262,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1263,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1263,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1263,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1263,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1263,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1263,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1263,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1264,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1264,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1264,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1264,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1264,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1264,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1264,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1265,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1265,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1265,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1265,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1265,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1265,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1265,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1266,Other,Logging,train,,,ok,10
1266,Other,Logging,train,,,ok,10
1266,Other,Logging,train,,,ok,10
1266,Other,Logging,train,,,ok,10
1266,Other,Logging,train,,,ok,10
1266,Other,Logging,train,,,ok,10
1266,Other,Logging,train,,,ok,10
1267,Plantation,Timber plantation,train,,,ok,10
1267,Plantation,Timber plantation,train,,,ok,10
1267,Plantation,Timber plantation,train,,,ok,10
1267,Plantation,Timber plantation,train,,,ok,10
1267,Plantation,Timber plantation,train,,,ok,10
1267,Plantation,Timber plantation,train,,,ok,10
1267,Plantation,Timber plantation,train,,,ok,10
1268,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1268,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1268,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1268,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1268,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1268,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1268,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1269,Plantation,Oil palm plantation,train,,,ok,10
1269,Plantation,Oil palm plantation,train,,,ok,10
1269,Plantation,Oil palm plantation,train,,,ok,10
1269,Plantation,Oil palm plantation,train,,,ok,10
1269,Plantation,Oil palm plantation,train,,,ok,10
1269,Plantation,Oil palm plantation,train,,,ok,10
1269,Plantation,Oil palm plantation,train,,,ok,10
1270,Plantation,Oil palm plantation,train,,,ok,10
1270,Plantation,Oil palm plantation,train,,,ok,10
1270,Plantation,Oil palm plantation,train,,,ok,10
1270,Plantation,Oil palm plantation,train,,,ok,10
1270,Plantation,Oil palm plantation,train,,,ok,10
1270,Plantation,Oil palm plantation,train,,,ok,10
1270,Plantation,Oil palm plantation,train,,,ok,10
1271,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1271,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1271,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1271,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1271,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1271,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1271,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1272,Plantation,Oil palm plantation,train,,,ok,10
1272,Plantation,Oil palm plantation,train,,,ok,10
1272,Plantation,Oil palm plantation,train,,,ok,10
1272,Plantation,Oil palm plantation,train,,,ok,10
1272,Plantation,Oil palm plantation,train,,,ok,10
1272,Plantation,Oil palm plantation,train,,,ok,10
1272,Plantation,Oil palm plantation,train,,,ok,10
1273,Grassland shrubland,Grassland shrubland,train,,,ok,10
1273,Grassland shrubland,Grassland shrubland,train,,,ok,10
1273,Grassland shrubland,Grassland shrubland,train,,,ok,10
1273,Grassland shrubland,Grassland shrubland,train,,,ok,10
1273,Grassland shrubland,Grassland shrubland,train,,,ok,10
1273,Grassland shrubland,Grassland shrubland,train,,,ok,10
1273,Grassland shrubland,Grassland shrubland,train,,,ok,10
1274,Plantation,Timber plantation,train,,,ok,10
1274,Plantation,Timber plantation,train,,,ok,10
1274,Plantation,Timber plantation,train,,,ok,10
1274,Plantation,Timber plantation,train,,,ok,10
1274,Plantation,Timber plantation,train,,,ok,10
1274,Plantation,Timber plantation,train,,,ok,10
1274,Plantation,Timber plantation,train,,,ok,10
1275,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1275,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1275,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1275,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1275,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1275,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1275,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1276,Grassland shrubland,Grassland shrubland,train,,,ok,10
1276,Grassland shrubland,Grassland shrubland,train,,,ok,10
1276,Grassland shrubland,Grassland shrubland,train,,,ok,10
1276,Grassland shrubland,Grassland shrubland,train,,,ok,10
1276,Grassland shrubland,Grassland shrubland,train,,,ok,10
1276,Grassland shrubland,Grassland shrubland,train,,,ok,10
1276,Grassland shrubland,Grassland shrubland,train,,,ok,10
1277,Grassland shrubland,Grassland shrubland,train,,,ok,10
1277,Grassland shrubland,Grassland shrubland,train,,,ok,10
1277,Grassland shrubland,Grassland shrubland,train,,,ok,10
1277,Grassland shrubland,Grassland shrubland,train,,,ok,10
1277,Grassland shrubland,Grassland shrubland,train,,,ok,10
1277,Grassland shrubland,Grassland shrubland,train,,,ok,10
1277,Grassland shrubland,Grassland shrubland,train,,,ok,10
1278,Plantation,Oil palm plantation,train,,,ok,10
1278,Plantation,Oil palm plantation,train,,,ok,10
1278,Plantation,Oil palm plantation,train,,,ok,10
1278,Plantation,Oil palm plantation,train,,,ok,10
1278,Plantation,Oil palm plantation,train,,,ok,10
1278,Plantation,Oil palm plantation,train,,,ok,10
1278,Plantation,Oil palm plantation,train,,,ok,10
1279,Other,Other,train,,,ok,10
1279,Other,Other,train,,,ok,10
1279,Other,Other,train,,,ok,10
1279,Other,Other,train,,,ok,10
1279,Other,Other,train,,,ok,10
1279,Other,Other,train,,,ok,10
1279,Other,Other,train,,,ok,10
1280,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1280,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1280,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1280,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1280,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1280,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1280,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1281,Plantation,Timber plantation,train,,,ok,10
1281,Plantation,Timber plantation,train,,,ok,10
1281,Plantation,Timber plantation,train,,,ok,10
1281,Plantation,Timber plantation,train,,,ok,10
1281,Plantation,Timber plantation,train,,,ok,10
1281,Plantation,Timber plantation,train,,,ok,10
1281,Plantation,Timber plantation,train,,,ok,10
1282,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1282,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1282,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1282,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1282,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1282,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1282,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1283,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1283,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1283,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1283,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1283,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1283,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1283,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1284,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1284,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1284,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1284,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1284,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1284,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1284,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1285,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1285,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1285,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1285,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1285,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1285,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1285,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1286,Grassland shrubland,Grassland shrubland,train,,,ok,10
1286,Grassland shrubland,Grassland shrubland,train,,,ok,10
1286,Grassland shrubland,Grassland shrubland,train,,,ok,10
1286,Grassland shrubland,Grassland shrubland,train,,,ok,10
1286,Grassland shrubland,Grassland shrubland,train,,,ok,10
1286,Grassland shrubland,Grassland shrubland,train,,,ok,10
1286,Grassland shrubland,Grassland shrubland,train,,,ok,10
1287,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1287,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1287,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1287,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1287,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1287,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1287,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1288,Grassland shrubland,Grassland shrubland,train,,,ok,10
1288,Grassland shrubland,Grassland shrubland,train,,,ok,10
1288,Grassland shrubland,Grassland shrubland,train,,,ok,10
1288,Grassland shrubland,Grassland shrubland,train,,,ok,10
1288,Grassland shrubland,Grassland shrubland,train,,,ok,10
1288,Grassland shrubland,Grassland shrubland,train,,,ok,10
1288,Grassland shrubland,Grassland shrubland,train,,,ok,10
1289,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1289,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1289,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1289,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1289,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1289,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1289,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1290,Plantation,Oil palm plantation,train,,,ok,10
1290,Plantation,Oil palm plantation,train,,,ok,10
1290,Plantation,Oil palm plantation,train,,,ok,10
1290,Plantation,Oil palm plantation,train,,,ok,10
1290,Plantation,Oil palm plantation,train,,,ok,10
1290,Plantation,Oil palm plantation,train,,,ok,10
1290,Plantation,Oil palm plantation,train,,,ok,10
1291,Other,Mining,train,,,ok,10
1291,Other,Mining,train,,,ok,10
1291,Other,Mining,train,,,ok,10
1291,Other,Mining,train,,,ok,10
1291,Other,Mining,train,,,ok,10
1291,Other,Mining,train,,,ok,10
1291,Other,Mining,train,,,ok,10
1292,Plantation,Oil palm plantation,train,,,ok,10
1292,Plantation,Oil palm plantation,train,,,ok,10
1292,Plantation,Oil palm plantation,train,,,ok,10
1292,Plantation,Oil palm plantation,train,,,ok,10
1292,Plantation,Oil palm plantation,train,,,ok,10
1292,Plantation,Oil palm plantation,train,,,ok,10
1292,Plantation,Oil palm plantation,train,,,ok,10
1293,Grassland shrubland,Grassland shrubland,train,,,ok,10
1293,Grassland shrubland,Grassland shrubland,train,,,ok,10
1293,Grassland shrubland,Grassland shrubland,train,,,ok,10
1293,Grassland shrubland,Grassland shrubland,train,,,ok,10
1293,Grassland shrubland,Grassland shrubland,train,,,ok,10
1293,Grassland shrubland,Grassland shrubland,train,,,ok,10
1293,Grassland shrubland,Grassland shrubland,train,,,ok,10
1294,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1294,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1294,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1294,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1294,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1294,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1294,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1295,Plantation,Oil palm plantation,train,,,ok,10
1295,Plantation,Oil palm plantation,train,,,ok,10
1295,Plantation,Oil palm plantation,train,,,ok,10
1295,Plantation,Oil palm plantation,train,,,ok,10
1295,Plantation,Oil palm plantation,train,,,ok,10
1295,Plantation,Oil palm plantation,train,,,ok,10
1295,Plantation,Oil palm plantation,train,,,ok,10
1296,Other,Other,train,,,ok,10
1296,Other,Other,train,,,ok,10
1296,Other,Other,train,,,ok,10
1296,Other,Other,train,,,ok,10
1296,Other,Other,train,,,ok,10
1296,Other,Other,train,,,ok,10
1296,Other,Other,train,,,ok,10
1297,Other,Other,train,,,ok,10
1297,Other,Other,train,,,ok,10
1297,Other,Other,train,,,ok,10
1297,Other,Other,train,,,ok,10
1297,Other,Other,train,,,ok,10
1297,Other,Other,train,,,ok,10
1297,Other,Other,train,,,ok,10
1298,Plantation,Other large-scale plantations,train,,,ok,10
1298,Plantation,Other large-scale plantations,train,,,ok,10
1298,Plantation,Other large-scale plantations,train,,,ok,10
1298,Plantation,Other large-scale plantations,train,,,ok,10
1298,Plantation,Other large-scale plantations,train,,,ok,10
1298,Plantation,Other large-scale plantations,train,,,ok,10
1298,Plantation,Other large-scale plantations,train,,,ok,10
1299,Plantation,Oil palm plantation,train,,,ok,10
1299,Plantation,Oil palm plantation,train,,,ok,10
1299,Plantation,Oil palm plantation,train,,,ok,10
1299,Plantation,Oil palm plantation,train,,,ok,10
1299,Plantation,Oil palm plantation,train,,,ok,10
1299,Plantation,Oil palm plantation,train,,,ok,10
1299,Plantation,Oil palm plantation,train,,,ok,10
1300,Grassland shrubland,Grassland shrubland,train,,,ok,10
1300,Grassland shrubland,Grassland shrubland,train,,,ok,10
1300,Grassland shrubland,Grassland shrubland,train,,,ok,10
1300,Grassland shrubland,Grassland shrubland,train,,,ok,10
1300,Grassland shrubland,Grassland shrubland,train,,,ok,10
1300,Grassland shrubland,Grassland shrubland,train,,,ok,10
1300,Grassland shrubland,Grassland shrubland,train,,,ok,10
1301,Other,Other,train,,,ok,10
1301,Other,Other,train,,,ok,10
1301,Other,Other,train,,,ok,10
1301,Other,Other,train,,,ok,10
1301,Other,Other,train,,,ok,10
1301,Other,Other,train,,,ok,10
1301,Other,Other,train,,,ok,10
1302,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1302,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1302,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1302,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1302,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1302,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1302,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1303,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1303,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1303,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1303,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1303,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1303,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1303,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1304,Plantation,Timber plantation,train,,,ok,10
1304,Plantation,Timber plantation,train,,,ok,10
1304,Plantation,Timber plantation,train,,,ok,10
1304,Plantation,Timber plantation,train,,,ok,10
1304,Plantation,Timber plantation,train,,,ok,10
1304,Plantation,Timber plantation,train,,,ok,10
1304,Plantation,Timber plantation,train,,,ok,10
1305,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1305,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1305,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1305,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1305,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1305,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1305,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1306,Plantation,Oil palm plantation,train,,,ok,10
1306,Plantation,Oil palm plantation,train,,,ok,10
1306,Plantation,Oil palm plantation,train,,,ok,10
1306,Plantation,Oil palm plantation,train,,,ok,10
1306,Plantation,Oil palm plantation,train,,,ok,10
1306,Plantation,Oil palm plantation,train,,,ok,10
1306,Plantation,Oil palm plantation,train,,,ok,10
1307,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1307,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1307,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1307,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1307,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1307,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1307,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1308,Other,Secondary forest,train,,,ok,10
1308,Other,Secondary forest,train,,,ok,10
1308,Other,Secondary forest,train,,,ok,10
1308,Other,Secondary forest,train,,,ok,10
1308,Other,Secondary forest,train,,,ok,10
1308,Other,Secondary forest,train,,,ok,10
1308,Other,Secondary forest,train,,,ok,10
1309,Plantation,Oil palm plantation,train,,,ok,10
1309,Plantation,Oil palm plantation,train,,,ok,10
1309,Plantation,Oil palm plantation,train,,,ok,10
1309,Plantation,Oil palm plantation,train,,,ok,10
1309,Plantation,Oil palm plantation,train,,,ok,10
1309,Plantation,Oil palm plantation,train,,,ok,10
1309,Plantation,Oil palm plantation,train,,,ok,10
1310,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1310,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1310,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1310,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1310,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1310,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1310,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
1311,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1311,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1311,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1311,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1311,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1311,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1311,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1312,Other,Mining,train,,,ok,10
1312,Other,Mining,train,,,ok,10
1312,Other,Mining,train,,,ok,10
1312,Other,Mining,train,,,ok,10
1312,Other,Mining,train,,,ok,10
1312,Other,Mining,train,,,ok,10
1312,Other,Mining,train,,,ok,10
1313,Grassland shrubland,Grassland shrubland,train,,,ok,10
1313,Grassland shrubland,Grassland shrubland,train,,,ok,10
1313,Grassland shrubland,Grassland shrubland,train,,,ok,10
1313,Grassland shrubland,Grassland shrubland,train,,,ok,10
1313,Grassland shrubland,Grassland shrubland,train,,,ok,10
1313,Grassland shrubland,Grassland shrubland,train,,,ok,10
1313,Grassland shrubland,Grassland shrubland,train,,,ok,10
1314,Plantation,Timber plantation,train,,,ok,10
1314,Plantation,Timber plantation,train,,,ok,10
1314,Plantation,Timber plantation,train,,,ok,10
1314,Plantation,Timber plantation,train,,,ok,10
1314,Plantation,Timber plantation,train,,,ok,10
1314,Plantation,Timber plantation,train,,,ok,10
1314,Plantation,Timber plantation,train,,,ok,10
1315,Plantation,Oil palm plantation,train,,,ok,10
1315,Plantation,Oil palm plantation,train,,,ok,10
1315,Plantation,Oil palm plantation,train,,,ok,10
1315,Plantation,Oil palm plantation,train,,,ok,10
1315,Plantation,Oil palm plantation,train,,,ok,10
1315,Plantation,Oil palm plantation,train,,,ok,10
1315,Plantation,Oil palm plantation,train,,,ok,10
1316,Plantation,Oil palm plantation,train,,,ok,10
1316,Plantation,Oil palm plantation,train,,,ok,10
1316,Plantation,Oil palm plantation,train,,,ok,10
1316,Plantation,Oil palm plantation,train,,,ok,10
1316,Plantation,Oil palm plantation,train,,,ok,10
1316,Plantation,Oil palm plantation,train,,,ok,10
1316,Plantation,Oil palm plantation,train,,,ok,10
1317,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1317,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1317,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1317,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1317,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1317,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1317,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1318,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1318,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1318,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1318,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1318,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1318,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1318,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1319,Plantation,Oil palm plantation,train,,,ok,10
1319,Plantation,Oil palm plantation,train,,,ok,10
1319,Plantation,Oil palm plantation,train,,,ok,10
1319,Plantation,Oil palm plantation,train,,,ok,10
1319,Plantation,Oil palm plantation,train,,,ok,10
1319,Plantation,Oil palm plantation,train,,,ok,10
1319,Plantation,Oil palm plantation,train,,,ok,10
1320,Plantation,Oil palm plantation,train,,,ok,10
1320,Plantation,Oil palm plantation,train,,,ok,10
1320,Plantation,Oil palm plantation,train,,,ok,10
1320,Plantation,Oil palm plantation,train,,,ok,10
1320,Plantation,Oil palm plantation,train,,,ok,10
1320,Plantation,Oil palm plantation,train,,,ok,10
1320,Plantation,Oil palm plantation,train,,,ok,10
1321,Other,Secondary forest,train,,,ok,10
1321,Other,Secondary forest,train,,,ok,10
1321,Other,Secondary forest,train,,,ok,10
1321,Other,Secondary forest,train,,,ok,10
1321,Other,Secondary forest,train,,,ok,10
1321,Other,Secondary forest,train,,,ok,10
1321,Other,Secondary forest,train,,,ok,10
1322,Plantation,Other large-scale plantations,train,,,ok,10
1322,Plantation,Other large-scale plantations,train,,,ok,10
1322,Plantation,Other large-scale plantations,train,,,ok,10
1322,Plantation,Other large-scale plantations,train,,,ok,10
1322,Plantation,Other large-scale plantations,train,,,ok,10
1322,Plantation,Other large-scale plantations,train,,,ok,10
1322,Plantation,Other large-scale plantations,train,,,ok,10
1323,Grassland shrubland,Grassland shrubland,train,,,ok,10
1323,Grassland shrubland,Grassland shrubland,train,,,ok,10
1323,Grassland shrubland,Grassland shrubland,train,,,ok,10
1323,Grassland shrubland,Grassland shrubland,train,,,ok,10
1323,Grassland shrubland,Grassland shrubland,train,,,ok,10
1323,Grassland shrubland,Grassland shrubland,train,,,ok,10
1323,Grassland shrubland,Grassland shrubland,train,,,ok,10
1324,Plantation,Oil palm plantation,train,,,ok,10
1324,Plantation,Oil palm plantation,train,,,ok,10
1324,Plantation,Oil palm plantation,train,,,ok,10
1324,Plantation,Oil palm plantation,train,,,ok,10
1324,Plantation,Oil palm plantation,train,,,ok,10
1324,Plantation,Oil palm plantation,train,,,ok,10
1324,Plantation,Oil palm plantation,train,,,ok,10
1325,Other,Fish pond,train,,,ok,10
1325,Other,Fish pond,train,,,ok,10
1325,Other,Fish pond,train,,,ok,10
1325,Other,Fish pond,train,,,ok,10
1325,Other,Fish pond,train,,,ok,10
1325,Other,Fish pond,train,,,ok,10
1325,Other,Fish pond,train,,,ok,10
1326,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1326,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1326,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1326,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1326,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1326,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1326,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
1329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
1329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
